,galactic year,galaxy_cod,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII)
1833,1000000.0,96,0.5810927696704072,0.5693925101992402,0.14005173724303038,0.2992993147576438,0.3223438494313448,0.06295199021264253,0.38948873589160726,0.3063540470155637,0.7148167073645384,0.7020109748809518,0.4484900927796502,0.7612835488889664,0.1250821008303565,0.10350995793063193,0.25674862017195904,0.4365037288669746,0.1967847474659025,0.0786053287260057,0.11759817474610748,0.5473263378242543,0.4279325429072233,0.10970111751119839,0.7202073891828527,0.45331028814881275,0.0856287777130019,0.7632025301080023,0.14537398660107784,0.7148576048574272,0.5550511336429766,0.5799206762734815,0.31969641740803195,0.7012391240681131,0.6411516084073319,0.7137038985732272,0.4902356592573194,0.12586734871219069,0.23527637371165047,0.5302735404422748,0.45291817932392187,0.43579875969133214,0.2048611341219422,0.22182217018083503,0.052971505031571574,0.07009098017705523,0.3220400007002543,0.27523215268815737,0.12305959214266579,0.2660118712294297,0.16230470839380562,0.38029236473644734,0.2759444508230498,0.23129633020605614,0.8122735921151736,0.13666333367765093,0.2727720323853324,0.22284225005482308,0.1834423001976809,-1.8045701708924184,2.2543681219212033,0.759194481829576,0.07680981211707927,-0.6356548212767947,0.1040920354875546,0.3728224837780885,0.2703529616230591,0.2727727187678075,0.23088072925013267,0.18546312390833816,0.2719221177250972,0.4080903115256769,0.695624155119234,0.9061865671981231,1.5661441455765583,0.2192665196181096,0.19389808463333177,0.8820780407325377,-0.03353345525275131
2015,1001000.0,96,0.46556705205330334,0.5134079332597057,0.09564395894265205,0.402151905186462,0.25415510797165103,0.06870934577056786,0.4319938387261004,0.30410495480489796,0.7156603818414489,0.6877813788761036,0.5272601355258496,0.7024677690026325,0.11980850241180396,0.17363905086789266,0.2818197045256987,0.4003910784434783,0.21442251445550853,0.10303900020230686,0.11565064841520334,0.5719901244266268,0.5119414739073349,0.1027737835020266,0.5739219878605617,0.40786075345208594,0.06476379020985501,0.671296865477192,0.13575658241857624,0.6622166166006069,0.562995771974319,0.5592174547303177,0.35087089087095613,0.6328727175512263,0.6142161984098452,0.664832968149911,0.3964947288517999,0.10760041989711011,0.23649628953467383,0.473029700452015,0.40457573409375236,0.2458275151813747,0.17912886217363772,0.15184405712539673,0.06494867854295866,0.05726942339127855,0.24793030823033657,0.16744425943137564,0.12270059839257019,0.29234729993504227,0.16240495376166653,0.31033347385481846,0.27893955791390823,0.24806257166742007,0.8093811377866875,0.12000561632671403,0.19819912759723168,0.24772311407001268,0.19671288401612252,-1.6504945584188704,2.101714773591823,0.6710834080891628,0.07412166369733164,-0.5736736786563341,0.09174467151253135,0.37994317439474656,0.2484601252001073,0.26016429298030275,0.23627713312046694,0.18537158031000378,0.28806997322077876,0.4193738741370847,0.7001442802982788,0.8853651328270082,1.4959284880228694,0.26231913908883797,0.19401344906404486,0.8907003566555802,0.015338792555006364
2274,1002001.0,96,0.49128546832790077,0.5378307934939404,0.13330213263180785,0.46329626373294835,0.35600941401676467,0.08788372373566489,0.4379592168485562,0.31081763478497315,0.7075363370233951,0.7100134868050844,0.43515228605321,0.7083520397554876,0.1159529069014969,0.18651331936483828,0.28015151271989147,0.4070937533338306,0.21594091132337845,0.10819641479428452,0.11796993815750528,0.5684966829042075,0.523945525845086,0.09935131172607803,0.5708013988251164,0.4083869902862016,0.06557492951390476,0.6726421563278349,0.14522884219865384,0.6547721549916004,0.5693036681724184,0.5546175577738452,0.369222526757893,0.6265425551702819,0.6130183967963287,0.6665063496862098,0.3950475273995533,0.11085926051530226,0.23546888573399127,0.4497182103897135,0.4020404234487138,0.2499815787356905,0.1758177270328481,0.15305697666395046,0.07339942797102697,0.0595173136297647,0.24883599976118465,0.18659042902816303,0.12174798615872295,0.2827183618045761,0.16244888735030133,0.3375639721595185,0.2932385424533326,0.24595795626345307,0.8060897962358653,0.11338574384825595,0.19976149682841982,0.29213211665258854,0.1938210719234148,-1.496264864302816,1.9489087661368387,0.6915855897146148,0.07143082698841052,-0.5116305543224371,0.09196740121197008,0.40278256862444195,0.25281769626849426,0.2566291761520354,0.2509834842569756,0.1871860482409291,0.30426423031003935,0.4224741927572291,0.7009874096170451,0.8645228768231235,1.4256426085706977,0.3054148129218959,0.20101726719063265,0.8891145196283945,0.06425991469753711
1,990025.0,33,0.5791773672772456,0.7088642476101025,0.20035570561889038,0.5236516520445439,0.29677303875234695,0.1642958806162841,0.5837999273029213,0.2574659890840482,0.5303723768920181,0.7190906583253325,0.6019493218392936,0.4836646225634077,0.07167359484015977,0.6277946727678657,0.29036236183736785,0.25053074382287577,0.18275614394219927,0.11569582660530876,0.12215925209041356,0.5447740022215949,0.589653072438149,0.0539648971284792,0.6107649529307896,0.3468619962886887,0.05988458501164323,0.5432404477627042,0.2752615898860544,0.5406231850379255,0.32813047300746306,0.3029042540931758,0.33645813878110786,0.7768541983280647,0.42866560835059175,0.2234794956272755,0.19375442890211003,0.10081628419121558,0.2798141754334993,0.22314568020571038,0.3868580598552267,0.35976544640709984,0.30275507657461315,0.16058318295664764,0.06973211869440671,0.06729153257456544,0.12867586712701745,0.08357070075365591,0.128238060763806,0.33646366244020565,0.3181452832191223,0.3468900131308875,0.38234926229867483,0.16096117162894505,0.37234667582066416,0.11724336132413526,0.20059768695296754,-0.3122462120057534,0.160763452789828,0.33949661850458257,0.32239742313960623,0.3448267951834261,0.03647798258875821,0.2500163289318004,0.12133677618883461,0.5965070990174594,0.17914355401376625,-0.19446490075559453,0.10202710683460126,0.1441144475431848,0.3819464109278501,0.6328479525429254,0.6114923720706118,0.5058966946716674,0.5519502359495263,0.6918338329361217,0.16058916659744507,0.9119796038426324,0.8566326559593911
235,991020.0,33,0.6290092945239493,0.5979326726940614,0.19724057207891638,0.5637180135941562,0.39285460807818107,0.219525414485145,0.5278072511384029,0.36828509163169587,0.4089838816510584,0.7261466872238609,0.6474218028125152,0.42492015639132985,0.09152443637508956,0.6128026387000185,0.29247639102163525,0.27041055961938953,0.2045844467349962,0.1288770178856088,0.11061478747154108,0.5609660173925839,0.5601309826301666,0.06512014398347432,0.5895928368736136,0.3382814179588023,0.05708195488326154,0.5564681660943196,0.25472859654618674,0.523234565002569,0.306581266288826,0.2799848878614819,0.3508757577119934,0.75877296335781,0.413339515319623,0.22958897750382423,0.17847756738668136,0.10700378610852199,0.3138337016812143,0.23180351984037362,0.36950662586605176,0.3807925915212982,0.3292366202349646,0.14420614768168516,0.06515997445289101,0.06315294312137765,0.14145987781147706,0.0879713378760929,0.1361099964976238,0.341324277694369,0.34286773113082525,0.35792455030708226,0.3867911943357738,0.17400453550462336,0.3869405059339417,0.11694916479097461,0.20655561043810255,-0.2535859579469175,0.16824467516257702,0.3377038477463703,0.31566381666618426,0.3559719996182693,0.046733412204874814,0.2629929825275408,0.11401346830998932,0.6037689778500599,0.17901559873210626,-0.14377489920658348,0.10193397857671727,0.15767524396417443,0.437185688658821,0.6402956211195989,0.6179023786275222,0.504449265386709,0.5293639052490242,0.7001039669228933,0.16655390894319966,0.9137998837396212,0.8230808696143406
477,992016.0,33,0.550601033335493,0.6269975942079512,0.18234328697802615,0.577724490936584,0.3527185315526879,0.30443892133535705,0.5420242730536211,0.38234483099787353,0.3950328554775314,0.7332058819748575,0.6447779650718299,0.42796070365827754,0.09420845889376839,0.6249647459978851,0.2958223718003641,0.2724084157201898,0.20189409369643663,0.12278193688845529,0.10732257674903534,0.5658281560705305,0.5696921130489851,0.062342937313465185,0.5885050641830798,0.3308227800911585,0.06170256871015445,0.5382133050274653,0.26030044526857576,0.509084045848029,0.3119225121159268,0.291456234664929,0.348698208729628,0.7610841681728164,0.40613605999604907,0.22871093914618523,0.19527434296117496,0.10535637480632443,0.3079351006031974,0.21867670571288134,0.3653602414601913,0.39144485682325314,0.33116912119821285,0.15198781216946156,0.06619961543488806,0.06353287605876556,0.14670900201207182,0.10139889079577102,0.13554328186501907,0.3569300151907058,0.34754109838832115,0.3673206358105645,0.4050112965394703,0.16303657292037332,0.3817048512588817,0.11390812082837165,0.2168219174160968,-0.20807215051224404,0.17940082702113358,0.36449564123136025,0.34769184660747676,0.3676063223777932,0.04768356364559456,0.2726436960580809,0.11541610700972472,0.6049710438179862,0.17100767758378677,-0.13938944378806895,0.126086640365223,0.16598986982380204,0.45839201339584346,0.6529324160173853,0.6204638363028359,0.5153371533398383,0.5117738620301342,0.7039129768176192,0.16655290886692264,0.9141906047097917,0.7938464311279922
552,993012.0,33,0.5320339752037215,0.6940625754243799,0.12286756295068611,0.4851689100255129,0.4799847077772157,0.3683247216387747,0.44793667103902735,0.3993853281201443,0.4144504496300378,0.7402615853099741,0.6517279919523619,0.4309998076359456,0.09962905021757251,0.619965749129463,0.2871127194653509,0.27144221771789656,0.20947918112907615,0.1235437841417516,0.10475479615429517,0.5765217509242895,0.5831643471166714,0.06862471305447349,0.5780942215366096,0.32810729941732797,0.060192412787404004,0.5297387266744416,0.265673427245424,0.5050151307085029,0.3087210940541171,0.2834350360831923,0.3562846052146629,0.741209596084726,0.3930229640770069,0.22996380054583643,0.196855229217078,0.1069244301457426,0.3054799019602519,0.2172509612297242,0.356756169338877,0.3875091055254378,0.32875585437162647,0.15389739990513096,0.06514178971783546,0.062036172774117215,0.15143271178543927,0.10399207421193601,0.13025630581561565,0.36911749451815723,0.3570203172588755,0.372087910327652,0.40895761326634616,0.16274995149083082,0.3819037444420738,0.12345634766117719,0.21895303242413888,-0.1586572162537223,0.18271441589993476,0.3569010216686035,0.34779656532103864,0.36934242737654444,0.049590109091614765,0.28357478955012816,0.11307649889339597,0.6044856352585719,0.1707437880638576,-0.10306970677036276,0.14276415073873494,0.17014790699626303,0.47245727089486866,0.646773687309202,0.6240214025523381,0.5118346375312295,0.5008572432835905,0.7042989836979582,0.1665466078342519,0.9143364862447042,0.78277523584973
769,994009.0,33,0.6351944196038198,0.6172893205052837,0.15754360511962315,0.48695613805281407,0.3170689323371584,0.33922056755867197,0.5983870803288117,0.3473792786515594,0.45781853287202307,0.7473223714145494,0.6238762473619069,0.4340443675250776,0.09282540280550933,0.6347994289810304,0.27741530789981805,0.2552842077582751,0.2108871750271808,0.12110989517431958,0.112700488937028,0.5800407001228152,0.5979488263148882,0.06995506878874957,0.5827935759808334,0.32540961894305953,0.05917177442414717,0.5110232618047554,0.27826475492418523,0.4860315478879196,0.31911536064070956,0.31097968445426494,0.3726903681830258,0.7281782903037985,0.3999315070857392,0.22464739976412407,0.210607454367862,0.10376438402779342,0.3032799832197477,0.2039779959475485,0.35007869883412557,0.3689002069890961,0.3081280487768767,0.16856296088759226,0.07133431854716099,0.06391390199556601,0.14595468353560648,0.11025681644064278,0.12590184154135242,0.38262303305043055,0.35698969613956777,0.38579233227669363,0.4159316784198106,0.15089407763672558,0.35922021747876876,0.13386567009241812,0.22331591816570162,-0.11626833608786313,0.18645057574667323,0.35727992824528076,0.3759471444730593,0.37249565435228416,0.04522925217757201,0.2916344273035332,0.11261629792875089,0.5993952199100911,0.1698287357877053,-0.08448713136931119,0.16379943627633153,0.17065817425576668,0.4576458525526359,0.6540249334595436,0.6239119877996329,0.5129312829816597,0.49784337581776583,0.7061522712185233,0.1618886793039191,0.9141195359162095,0.7761674238909464
1070,995006.0,33,0.6029828732115173,0.632253967537804,0.2327641228442521,0.5766153669093351,0.3363164877849758,0.4333926147701207,0.5090390809800026,0.4607795607735644,0.48290700091582167,0.754371629044611,0.6377131430045171,0.3891943556717848,0.13689327519929143,0.5298363473884112,0.282029926782057,0.34994811142450327,0.24558067134956074,0.12430443928766609,0.09065282316561983,0.5607236110708651,0.5678851116323684,0.08066035515052028,0.5696341003249707,0.2902441118119539,0.08241310157777407,0.4571124126030419,0.3692924434776658,0.5708399699495021,0.25957883709004426,0.3029817796750433,0.3560651670141052,0.6704975749433854,0.3281394256946413,0.19744873301891683,0.2396010609456293,0.11571434015678977,0.25223896720348715,0.18024919566293787,0.3795796020599157,0.5603801469635481,0.4452189143375255,0.11332929489202843,0.07064531101956321,0.05573642874672842,0.24324202721661595,0.08012698205984993,0.048481094667253866,0.42486367168245054,0.4275994151751486,0.3456566201707603,0.40773880867342394,0.17685291422554048,0.3513661465528719,0.13160898244719002,0.24522135093446906,-0.06840843726726575,0.200131045420423,0.30760657686132364,0.3059486184844114,0.40263629722984234,0.07805179248685437,0.26664536659187965,0.10982413864836957,0.6228681616795998,0.17645959893475816,-0.052089647985610554,0.17854889907916416,0.17326024064478318,0.522698531164936,0.6697698977104057,0.6174152472876541,0.5204811784145315,0.4945506190884242,0.6625169047032436,0.1665281975156517,0.9119812386646076,0.747263397264878
1084,996004.0,33,0.7064260729332147,0.5814377714842164,0.24283681981451716,0.6362847866087776,0.4747403462961523,0.29450258897880616,0.4973696234995842,0.45791395187297257,0.5158090378288279,0.7614551959276161,0.6711002025016475,0.440134356977826,0.10331636912185704,0.6271781583718248,0.24680741731180245,0.2504407991066615,0.22524403564553186,0.12540327448409072,0.10870259234961721,0.6032218150103699,0.6123979635521275,0.08735562474525205,0.5511366279669812,0.3258258010928117,0.05442113050003555,0.5088752460102555,0.3007458177633957,0.4792022183647964,0.2932754911219976,0.28511403341963826,0.40430120335333797,0.6784420320320681,0.373228540412466,0.23610107618081688,0.2183842230252453,0.1121521523548637,0.30965707486240834,0.2094588158070545,0.3335143063707964,0.331393265200032,0.29630528177906834,0.16359043958757358,0.0677091044974848,0.0590109012589658,0.1569231309799708,0.10985333696457111,0.11054569442193296,0.4163851470129174,0.38801460045579894,0.40261064589699913,0.4088475963693403,0.16176682666572084,0.3625176336563679,0.15801132671011686,0.2207132811981367,-0.012660474081499729,0.18768917452784617,0.31137567078658,0.3508800250260755,0.3722972059987697,0.04829551290444212,0.3207783801942199,0.10678327665974134,0.5990488767485187,0.17427898178350976,0.02514825713311808,0.19751084670251018,0.17226457389882732,0.48704705741077525,0.6304225692258094,0.6391834691797822,0.4838034935198623,0.49012223497029694,0.7065835482384162,0.1663225491524266,0.9113705045709987,0.7636876427350856
1263,997002.0,33,0.6093073166684145,0.6155372507685719,0.24775156771382384,0.6078517951073283,0.4803443670075169,0.22838910138268115,0.5298137506587931,0.3893332923595024,0.44412402651646954,0.7685253875704232,0.6691760983444457,0.4431819954509879,0.10274937595059797,0.6416402773975847,0.24079527119650912,0.23780895387807055,0.2273188211172963,0.12327367827377056,0.10992514777464346,0.6123939074216551,0.6273970754247751,0.08592488471204929,0.5455361095787588,0.32916900380931047,0.05307016159690947,0.4993743854716133,0.29370069154993406,0.4728241984468422,0.30294426750879544,0.28738828565858476,0.4166947816911115,0.6686503105741171,0.372039929973182,0.2552412719462529,0.21919936363660586,0.1088881855123966,0.30329226431873035,0.2033546016712382,0.3261643063069313,0.3107590244168126,0.2791614510442,0.1770992118014343,0.06605055314643571,0.0592860005597895,0.15353860104579642,0.131221101160658,0.10899718750276222,0.41844970601429665,0.3944678820724441,0.41907686044723746,0.41954166430104767,0.15079175702543957,0.3696433605292938,0.16353723552093058,0.2229668363785562,0.033337518666705535,0.19280514271857196,0.3245212314729171,0.36397910416936874,0.37360490564482696,0.04559759602234925,0.3342292695783833,0.1089239400295664,0.596319328545661,0.1660670501914181,0.039309247404592185,0.21476602152642243,0.1773579569311412,0.48581364826294937,0.6313819815872455,0.6473916031228146,0.4836716472492353,0.47556789736996485,0.7074253543774287,0.15721770189629453,0.910261903227696,0.7462298806658438
1466,998001.0,33,0.6572021168825739,0.6972335284163983,0.20520496388158033,0.5899272839950428,0.4260017296080484,0.40509692985475776,0.5497575262160662,0.39430341533170205,0.4374803306440043,0.7756020329775435,0.6572234406167685,0.4462282446451229,0.11040388048732552,0.6387249189575526,0.24777514307737825,0.24706413048193943,0.23368771370579822,0.12071427396940848,0.10557202164770851,0.6176917494102963,0.6361534440315735,0.08494245027397129,0.5463056664764494,0.31743904932105305,0.05711269953456566,0.4755729502923778,0.29191276586220316,0.4708326424469673,0.31190249310612794,0.29814534919786295,0.41174257593127805,0.6634319659481012,0.36096635267052335,0.24858823995988022,0.2227520844165234,0.1063278925099434,0.2905605437122687,0.1897353160895534,0.32112259350930916,0.34503727940964346,0.29455827390016953,0.18333479936773145,0.06762913713019425,0.05969966493868739,0.16288414866238732,0.13751783463500544,0.10678063963811413,0.42066660643751597,0.40183130705802483,0.42374781585716903,0.43934231238282795,0.14003542646327904,0.36287992245828904,0.16149367693349337,0.23539981516365183,0.0784731352074104,0.20485156262616844,0.3532945583832623,0.3939973559474943,0.3869042245431711,0.04948688730952899,0.3378873032062337,0.10903757248669033,0.5982499841801159,0.15905259430117447,0.03948576668625492,0.23072805613535863,0.18852729542885172,0.5090821567690558,0.6481565631255952,0.6445224775617087,0.5029677328384201,0.4520250881588499,0.7072290053493,0.14287103165168857,0.9125104677745772,0.7154429430015803
1689,999000.0,33,0.6834155394711751,0.7214650406497,0.19522348622852878,0.5171162101793088,0.48150724588086147,0.4052818201162763,0.5997452534950166,0.32261677458833155,0.43369169783109984,0.782677843351042,0.6488908440994496,0.4492790705978509,0.10581357319933549,0.6522084617379349,0.23569736057782098,0.22927093822624034,0.23601403796729237,0.11931725323948772,0.11084297613183391,0.6256433730170414,0.6542855500404858,0.08707619876129868,0.5433872886812878,0.3200920667521989,0.054016860644438724,0.46499180421362674,0.2960032341144365,0.4560112371130396,0.3198616688805723,0.30751786638946443,0.42931006360075585,0.6477184446237931,0.36475036199555255,0.2547244609098458,0.22938495700233963,0.10390365154126324,0.289135180593576,0.18324971563985137,0.31273206844325685,0.315342736772144,0.270043260190584,0.19691462852496766,0.06936233400121938,0.060352079828906224,0.15658590075060363,0.14715482334110064,0.10317554691843034,0.4313330042500496,0.4042130172101608,0.4378517836927056,0.44415076597436,0.13103871604995554,0.3563404519424769,0.17324651358165166,0.2358832477254862,0.12368698997338612,0.20672954454282877,0.3501185601667425,0.40725381384469905,0.38546591148481024,0.045310219031229226,0.3502365774351546,0.10902193768168757,0.5933250201301965,0.15658692683840414,0.06696235997438293,0.2502256127214153,0.18947996539511802,0.49821098396238206,0.6454817742912797,0.6496343363597381,0.4979104757985173,0.4464191354336151,0.7088579557532727,0.14288700947441096,0.9114928620349068,0.7097006751401445
1851,1000000.0,33,0.6387040334416901,0.7593488668683248,0.20649809939146904,0.6283592709629676,0.45716198793932544,0.3523457410614422,0.5685931992125852,0.43771617306283217,0.5022267425475238,0.8188611254668697,0.6772051989644381,0.38980224065211094,0.14948958102217277,0.5292712282057712,0.21854877803912498,0.22684503222916896,0.30208110813821676,0.13466945029475036,0.07154829313763317,0.6769556149166525,0.7703372589720459,0.10570658368695815,0.48977489585484635,0.35010652921149926,0.021324610663331484,0.47843680539343686,0.19242601840266493,0.5179279080475961,0.36522124456162713,0.1830820305310199,0.36365252283650634,0.5573979143355295,0.2809824114943162,0.2797403941283837,0.08839357595461851,0.09525603184061354,0.21441187134913847,0.2290357110039021,0.2697206773030087,0.3435756058748053,0.2885423758580403,0.2140480358780996,0.02528659675268954,0.04735650805625592,0.15996373450033877,0.1632875083800468,0.09395266508577858,0.39511670990163683,0.4191655422493741,0.3611390681541445,0.45039074004399976,0.13227993642734612,0.49513863065290864,0.21505307053842332,0.20450759680047156,0.17996864790344347,0.19388190609679362,0.3363198337052853,0.2687684855000108,0.34736855335978833,0.0613204810353766,0.3487310501614472,0.10418700271269703,0.5852983245061399,0.1414215024309693,0.104795703187309,0.2485679455935126,0.21498357066015197,0.5377574640785896,0.5564719786689049,0.6587199777980544,0.5096441803942631,0.3698371605958005,0.6851012897996303,0.16687995840792125,0.9167200543977424,0.7101380197015197
2095,1001000.0,33,0.596515131987497,0.7697251585810587,0.2053514478829276,0.620898257126948,0.39598450601451146,0.3338276294424804,0.6397457589596705,0.4069575034589662,0.572297448215113,0.7640415815746122,0.7152108670655588,0.4553827337347456,0.11150407959980413,0.6565959966434525,0.2256481447586287,0.21834994875852498,0.24776574845787014,0.11811888451292518,0.10846226499000466,0.646957352389963,0.6914632253970607,0.09278819363391744,0.5290083625701776,0.3173094627621049,0.05146147401049045,0.4423504514098813,0.29351160946465105,0.44882933491549437,0.33123185867483396,0.29382620918005964,0.43942024871163277,0.6196052848972204,0.34345080388053084,0.267141409513064,0.22779778999334033,0.10200766810524581,0.27626121610559906,0.17534827173885414,0.29479684395170125,0.30293912065709705,0.2523358327372338,0.21334238740222755,0.0673638084235394,0.059548638781858454,0.15768931475041015,0.16648884879616865,0.0980809200926247,0.44417523394297653,0.4111536636164477,0.45405963622571477,0.46419149506638213,0.1183229677527633,0.3602679435240557,0.18818855167063742,0.24222099785210816,0.21923445671804842,0.21635871035990117,0.362298346194744,0.42824237464354553,0.38832106156452895,0.04582099879530299,0.3730202578028372,0.10752080718241869,0.5899569246997516,0.14874675006143878,0.12124837140014577,0.28355137154435894,0.20140581998048823,0.5271907079430864,0.6397406144009965,0.6569572416432337,0.5013702275271201,0.4154729437775444,0.7114163266196185,0.14288788258440407,0.9123931597550534,0.6801084489032831
2307,1002001.0,33,0.6889816157109874,0.7240285445485435,0.21185511383162306,0.5733467171617019,0.4557616441954826,0.3357432942935115,0.6606675117241559,0.48078854778510494,0.5130088115750716,0.7783867865117599,0.593136593378561,0.4584388715582608,0.11161300264333018,0.6617799109043805,0.21085672795110888,0.21024716776430497,0.250646840269404,0.11623161707966789,0.11185708191393795,0.647176178108209,0.6893757734672707,0.09436497049637182,0.531033374174708,0.31535824457693673,0.05119948814832859,0.4267540969268957,0.3076160210029222,0.427995058713857,0.33105069190098224,0.3172049375277486,0.4620707126722525,0.5991344310464903,0.34815531593180893,0.2638844298605836,0.24534038039252293,0.0997844442481538,0.27634184407812246,0.16197834305330705,0.29226514619650423,0.2931993261805257,0.251925482184415,0.22054310449931958,0.07051995372340614,0.05926082764677931,0.16160584517207432,0.16963320080092537,0.08464302074879893,0.46203430053817307,0.43643486715095214,0.4624673571327378,0.462944278010764,0.11173892899297044,0.34916672442188357,0.19801084367751276,0.24610454398550896,0.26221362815652327,0.21971751230734515,0.3508261443277432,0.43432237136010166,0.3953461745089015,0.04361830870359651,0.37679527700891136,0.10842579063743434,0.5877952993704758,0.14726817663874225,0.1462458242796103,0.30550801026993213,0.20010148996468846,0.5140192430323962,0.649652720122353,0.6606142955061198,0.49729929288172214,0.4167456424797642,0.7074650491711889,0.14333910076243078,0.9101142294429143,0.6719130915239155
2424,1003002.0,33,0.6649769804065492,0.7361655926721596,0.20576646366204282,0.6545133647075981,0.500052007029779,0.3861491048494784,0.6502587795995763,0.6474635653999797,0.4736875957402029,0.8865868088342631,0.7847521373706899,0.4614929311578675,0.13161851701073157,0.6364136025925475,0.22066835439123444,0.24332058144486712,0.26632660129619534,0.12357788131059233,0.09613232785825376,0.676713204585047,0.7094132424896955,0.11270827911122572,0.4915764318338187,0.29875572720308163,0.052961649563181,0.433428558307444,0.30969846603718554,0.45996151056340295,0.3005611580073002,0.2658343586554319,0.44554692459530365,0.5867910415629236,0.31050032147463114,0.26652294157313694,0.22865285858690942,0.11487748292906141,0.27916024140488194,0.1827530024348647,0.275377133039048,0.3233434972059941,0.26330986755810315,0.19645090593982584,0.06609023524139124,0.05527064086113187,0.18074248763300993,0.168962827965764,0.09789555861514643,0.4672198757411028,0.41677567604933685,0.4708112133571287,0.479596921639593,0.1334350904955226,0.34812730326244634,0.19754945134290214,0.2514470852190578,0.32988637349694727,0.22825382693032825,0.35130482226422455,0.43636134623274714,0.3998554248886155,0.05905036925707541,0.4054814717230695,0.09667147695407169,0.5970219125292238,0.1540389904308519,0.21596684111114683,0.308759347035636,0.21631187254716977,0.6148168224277395,0.6249963439841517,0.6613870073066446,0.4949085151038033,0.38472290581248814,0.7197138714606532,0.15536996123824073,0.9158587970479014,0.6410754002922978
2521,1004004.0,33,0.7219658815651148,0.7359272986743423,0.24179300288911879,0.6114283442419696,0.539489860728373,0.34370797068958736,0.46373412055938,0.5395764107643672,0.515390006872679,0.8514166659914256,0.6898283880280116,0.4645523085293486,0.12702796066639888,0.6481993501293832,0.18986670266306582,0.21787580142705743,0.267147615383343,0.12163575582687092,0.10334549335671306,0.6753666080878116,0.7065039310179406,0.11387793324006834,0.49294741345580206,0.30948534511583947,0.04874537597188505,0.42538275245498447,0.3275887955202297,0.43439521138691894,0.3005010831967,0.2843658021841238,0.4816411412767838,0.5551510448824146,0.31137648212895286,0.27371791743692864,0.2467404817656358,0.11143114691120232,0.28097986254103446,0.17170680191502097,0.2735290884075754,0.27495202759293047,0.2476174195631895,0.2090519911704405,0.06636661153398316,0.05407545527852209,0.17760211612895116,0.1693892680910718,0.07659089486001847,0.4909594624480551,0.4566346869509079,0.4800035463821377,0.4635596088816758,0.12665779165486413,0.35080851261150536,0.2166270833716606,0.2468162514981862,0.3707490926033614,0.22456739884328236,0.3165180078329355,0.4172843563678459,0.3981881798480682,0.05128594075836124,0.409898425997806,0.10016839210045644,0.590816200687925,0.15225810689435004,0.2518392865744019,0.33496167727092896,0.20732407097740424,0.5653848379706012,0.624932743848591,0.6733423599162762,0.4742423514030454,0.39885552736046215,0.7116312524517034,0.14853026937199595,0.9097382247590028,0.6489138062784505
